X(m) Y(m) elev(m) gz(mgal)
1666.66666667 -1909.09090909 -1800.0 9.57745938218
1767.67676768 -1909.09090909 -1800.0 9.49341122808
1868.68686869 -1909.09090909 -1800.0 9.17602014697
1969.6969697 -1909.09090909 -1800.0 9.0863510322
2070.70707071 -1909.09090909 -1800.0 8.78857279653
2171.71717172 -1909.09090909 -1800.0 8.83677127777
2272.72727273 -1909.09090909 -1800.0 8.54799315104
2373.73737374 -1909.09090909 -1800.0 8.52240243581
2474.74747475 -1909.09090909 -1800.0 8.36246798263
2575.75757576 -1909.09090909 -1800.0 8.24868628522
2676.76767677 -1909.09090909 -1800.0 8.10909838727
2777.77777778 -1909.09090909 -1800.0 8.15378559794
2878.78787879 -1909.09090909 -1800.0 8.11399418343
2979.7979798 -1909.09090909 -1800.0 7.7887799942
3080.80808081 -1909.09090909 -1800.0 7.50565681841
3181.81818182 -1909.09090909 -1800.0 7.50574955812
3282.82828283 -1909.09090909 -1800.0 7.48529164433
3383.83838384 -1909.09090909 -1800.0 7.50221943622
3484.84848485 -1909.09090909 -1800.0 7.20432033092
3585.85858586 -1909.09090909 -1800.0 7.04534507808
3686.86868687 -1909.09090909 -1800.0 6.9647824006
3787.87878788 -1909.09090909 -1800.0 7.16651252328
3888.88888889 -1909.09090909 -1800.0 6.84213857545
3989.8989899 -1909.09090909 -1800.0 6.94232193493
4090.90909091 -1909.09090909 -1800.0 6.82387183012
4191.91919192 -1909.09090909 -1800.0 6.70954264347
4292.92929293 -1909.09090909 -1800.0 6.51422240596
4393.93939394 -1909.09090909 -1800.0 6.64943740684
4494.94949495 -1909.09090909 -1800.0 6.34593917815
4595.95959596 -1909.09090909 -1800.0 6.36099579286
4696.96969697 -1909.09090909 -1800.0 6.26878734981
4797.97979798 -1909.09090909 -1800.0 6.12946695064
4898.98989899 -1909.09090909 -1800.0 6.35361429062
5000.0 -1909.09090909 -1800.0 6.31384013549
-5000.0 -1848.48484848 -1800.0 6.18040145992
-4898.98989899 -1848.48484848 -1800.0 6.26446649704
-4797.97979798 -1848.48484848 -1800.0 6.28596840565
-4696.96969697 -1848.48484848 -1800.0 6.42071856074
-4595.95959596 -1848.48484848 -1800.0 6.50978362254
-4494.94949495 -1848.48484848 -1800.0 6.27828851252
-4393.93939394 -1848.48484848 -1800.0 6.47363160111
-4292.92929293 -1848.48484848 -1800.0 6.51780828307
-4191.91919192 -1848.48484848 -1800.0 6.73268046808
-4090.90909091 -1848.48484848 -1800.0 6.82357042112
-3989.8989899 -1848.48484848 -1800.0 7.01269036059
-3888.88888889 -1848.48484848 -1800.0 6.89545702965
-3787.87878788 -1848.48484848 -1800.0 6.99428048219
-3686.86868687 -1848.48484848 -1800.0 6.95769078496
-3585.85858586 -1848.48484848 -1800.0 7.10072415936
-3484.84848485 -1848.48484848 -1800.0 7.30423255615
-3383.83838384 -1848.48484848 -1800.0 7.44493408147
-3282.82828283 -1848.48484848 -1800.0 7.50152257857
-3181.81818182 -1848.48484848 -1800.0 7.5490789558
-3080.80808081 -1848.48484848 -1800.0 7.61352417473
-2979.7979798 -1848.48484848 -1800.0 7.70748312887
-2878.78787879 -1848.48484848 -1800.0 8.07898299919
-2777.77777778 -1848.48484848 -1800.0 8.05789451295
-2676.76767677 -1848.48484848 -1800.0 8.11503465049
-2575.75757576 -1848.48484848 -1800.0 8.12957723702
-2474.74747475 -1848.48484848 -1800.0 8.34555509259
-2373.73737374 -1848.48484848 -1800.0 8.54229536356
-2272.72727273 -1848.48484848 -1800.0 8.62688106207
-2171.71717172 -1848.48484848 -1800.0 8.71544516373
-2070.70707071 -1848.48484848 -1800.0 9.17519724487
-1969.6969697 -1848.48484848 -1800.0 9.13218860502
-1868.68686869 -1848.48484848 -1800.0 9.31521103542
-1767.67676768 -1848.48484848 -1800.0 9.46077688003
-1666.66666667 -1848.48484848 -1800.0 9.50779924731
-1565.65656566 -1848.48484848 -1800.0 9.75036795055
-1464.64646465 -1848.48484848 -1800.0 9.99147290772
-1363.63636364 -1848.48484848 -1800.0 9.90152379208
-1262.62626263 -1848.48484848 -1800.0 10.2944880564
-1161.61616162 -1848.48484848 -1800.0 10.2551640017
-1060.60606061 -1848.48484848 -1800.0 10.6121929608
-959.595959596 -1848.48484848 -1800.0 10.5876465434
-858.585858586 -1848.48484848 -1800.0 10.7557494
-757.575757576 -1848.48484848 -1800.0 10.8602621528
-656.565656566 -1848.48484848 -1800.0 10.952564266
-555.555555556 -1848.48484848 -1800.0 11.0381296798
-454.545454545 -1848.48484848 -1800.0 10.9669001378
-353.535353535 -1848.48484848 -1800.0 11.0344967168
-252.525252525 -1848.48484848 -1800.0 11.1770569688
-151.515151515 -1848.48484848 -1800.0 11.1765120979
-50.5050505051 -1848.48484848 -1800.0 11.1426245009
50.5050505051 -1848.48484848 -1800.0 11.1931038153
151.515151515 -1848.48484848 -1800.0 11.3327913107
252.525252525 -1848.48484848 -1800.0 11.0784777675
353.535353535 -1848.48484848 -1800.0 11.2154629322
454.545454545 -1848.48484848 -1800.0 11.1861159492
555.555555556 -1848.48484848 -1800.0 10.9260385492
656.565656566 -1848.48484848 -1800.0 10.9363065703
757.575757576 -1848.48484848 -1800.0 10.8017782407
858.585858586 -1848.48484848 -1800.0 10.8042689483
959.595959596 -1848.48484848 -1800.0 10.6625416479
1060.60606061 -1848.48484848 -1800.0 10.5055617999
1161.61616162 -1848.48484848 -1800.0 10.3301171989
1262.62626263 -1848.48484848 -1800.0 10.2117863303
1363.63636364 -1848.48484848 -1800.0 9.99478062775
1464.64646465 -1848.48484848 -1800.0 10.0506033405
1565.65656566 -1848.48484848 -1800.0 9.75814926244
1666.66666667 -1848.48484848 -1800.0 9.66186074291
1767.67676768 -1848.48484848 -1800.0 9.43461691269
1868.68686869 -1848.48484848 -1800.0 9.3300067211
1969.6969697 -1848.48484848 -1800.0 9.01967033928
2070.70707071 -1848.48484848 -1800.0 9.02722267747
2171.71717172 -1848.48484848 -1800.0 8.89439509598
2272.72727273 -1848.48484848 -1800.0 8.63685902026
2373.73737374 -1848.48484848 -1800.0 8.47383946121
2474.74747475 -1848.48484848 -1800.0 8.41396921513
2575.75757576 -1848.48484848 -1800.0 8.23664790126
2676.76767677 -1848.48484848 -1800.0 8.26710829245
2777.77777778 -1848.48484848 -1800.0 8.01660327971
2878.78787879 -1848.48484848 -1800.0 7.90046906373
2979.7979798 -1848.48484848 -1800.0 7.85896406453
3080.80808081 -1848.48484848 -1800.0 7.65004520213
3181.81818182 -1848.48484848 -1800.0 7.41877701139
3282.82828283 -1848.48484848 -1800.0 7.50547534468
3383.83838384 -1848.48484848 -1800.0 7.31969628047
3484.84848485 -1848.48484848 -1800.0 7.3008298018
3585.85858586 -1848.48484848 -1800.0 6.99232121355
3686.86868687 -1848.48484848 -1800.0 6.96345716502
3787.87878788 -1848.48484848 -1800.0 7.03685586623
3888.88888889 -1848.48484848 -1800.0 6.95650872402
3989.8989899 -1848.48484848 -1800.0 6.84595960147
4090.90909091 -1848.48484848 -1800.0 6.94819820669
4191.91919192 -1848.48484848 -1800.0 6.72631621584
4292.92929293 -1848.48484848 -1800.0 6.50199225844
4393.93939394 -1848.48484848 -1800.0 6.55011286372
4494.94949495 -1848.48484848 -1800.0 6.70547067185
4595.95959596 -1848.48484848 -1800.0 6.34973436701
4696.96969697 -1848.48484848 -1800.0 6.45313521801
4797.97979798 -1848.48484848 -1800.0 6.24452737997
4898.98989899 -1848.48484848 -1800.0 6.46406218282
5000.0 -1848.48484848 -1800.0 6.26207740825
-5000.0 -1787.87878788 -1800.0 6.26115053954
-4898.98989899 -1787.87878788 -1800.0 6.23144786061
-4797.97979798 -1787.87878788 -1800.0 6.47529539841
-4696.96969697 -1787.87878788 -1800.0 6.30244795559
-4595.95959596 -1787.87878788 -1800.0 6.29631196947
-4494.94949495 -1787.87878788 -1800.0 6.38378027734
-4393.93939394 -1787.87878788 -1800.0 6.41722833012
-4292.92929293 -1787.87878788 -1800.0 6.53552515569
-4191.91919192 -1787.87878788 -1800.0 6.74426022687
-4090.90909091 -1787.87878788 -1800.0 6.70272102132
-3989.8989899 -1787.87878788 -1800.0 6.83724943673
-3888.88888889 -1787.87878788 -1800.0 6.80198543854
-3787.87878788 -1787.87878788 -1800.0 7.1675996796
-3686.86868687 -1787.87878788 -1800.0 6.9342889701
-3585.85858586 -1787.87878788 -1800.0 7.22513984503
-3484.84848485 -1787.87878788 -1800.0 7.46282714212
-3383.83838384 -1787.87878788 -1800.0 7.39750108396
-3282.82828283 -1787.87878788 -1800.0 7.40985403987
-3181.81818182 -1787.87878788 -1800.0 7.4985798958
-3080.80808081 -1787.87878788 -1800.0 7.58228351108
-2979.7979798 -1787.87878788 -1800.0 7.78721015988
-2878.78787879 -1787.87878788 -1800.0 7.99365336118
-2777.77777778 -1787.87878788 -1800.0 8.10872483077
-2676.76767677 -1787.87878788 -1800.0 8.3542773377
-2575.75757576 -1787.87878788 -1800.0 8.30196260443
-2474.74747475 -1787.87878788 -1800.0 8.57488300345
-2373.73737374 -1787.87878788 -1800.0 8.56053989847
-2272.72727273 -1787.87878788 -1800.0 8.56538724107
-2171.71717172 -1787.87878788 -1800.0 8.83869366381
-2070.70707071 -1787.87878788 -1800.0 9.16018958768
-1969.6969697 -1787.87878788 -1800.0 9.3076285526
-1868.68686869 -1787.87878788 -1800.0 9.43417010038
-1767.67676768 -1787.87878788 -1800.0 9.70796500036
-1666.66666667 -1787.87878788 -1800.0 9.70925515781
-1565.65656566 -1787.87878788 -1800.0 10.046681126
-1464.64646465 -1787.87878788 -1800.0 9.91233699102
-1363.63636364 -1787.87878788 -1800.0 10.3277519663
-1262.62626263 -1787.87878788 -1800.0 10.4387655586
-1161.61616162 -1787.87878788 -1800.0 10.432356822
-1060.60606061 -1787.87878788 -1800.0 10.6827614745
-959.595959596 -1787.87878788 -1800.0 10.8703233256
-858.585858586 -1787.87878788 -1800.0 10.8767805263
-757.575757576 -1787.87878788 -1800.0 11.0689099157
-656.565656566 -1787.87878788 -1800.0 11.1606714424
-555.555555556 -1787.87878788 -1800.0 11.214157393
-454.545454545 -1787.87878788 -1800.0 11.3710428702
-353.535353535 -1787.87878788 -1800.0 11.1013376351
-252.525252525 -1787.87878788 -1800.0 11.3724299342
-151.515151515 -1787.87878788 -1800.0 11.4826343517
-50.5050505051 -1787.87878788 -1800.0 11.3932485642
50.5050505051 -1787.87878788 -1800.0 11.4098166519
151.515151515 -1787.87878788 -1800.0 11.3263266972
252.525252525 -1787.87878788 -1800.0 11.1535049681
353.535353535 -1787.87878788 -1800.0 11.3435959427
454.545454545 -1787.87878788 -1800.0 11.2541525827
555.555555556 -1787.87878788 -1800.0 11.1106581699
656.565656566 -1787.87878788 -1800.0 11.2120147318
757.575757576 -1787.87878788 -1800.0 11.1184995951
858.585858586 -1787.87878788 -1800.0 10.9671070653
959.595959596 -1787.87878788 -1800.0 10.6977260733
1060.60606061 -1787.87878788 -1800.0 10.701714487
1161.61616162 -1787.87878788 -1800.0 10.705472107
1262.62626263 -1787.87878788 -1800.0 10.5941199
1363.63636364 -1787.87878788 -1800.0 10.30589891
1464.64646465 -1787.87878788 -1800.0 10.0601764736
1565.65656566 -1787.87878788 -1800.0 9.88997701149
1666.66666667 -1787.87878788 -1800.0 9.82289864465
1767.67676768 -1787.87878788 -1800.0 9.61665668541
1868.68686869 -1787.87878788 -1800.0 9.61712373489
1969.6969697 -1787.87878788 -1800.0 9.21655146486
2070.70707071 -1787.87878788 -1800.0 9.27758294244
2171.71717172 -1787.87878788 -1800.0 8.94316662116
2272.72727273 -1787.87878788 -1800.0 8.84400562425
2373.73737374 -1787.87878788 -1800.0 8.60185452815
2474.74747475 -1787.87878788 -1800.0 8.57165357081
2575.75757576 -1787.87878788 -1800.0 8.27401486776
2676.76767677 -1787.87878788 -1800.0 8.3658685865
2777.77777778 -1787.87878788 -1800.0 8.08741138626
2878.78787879 -1787.87878788 -1800.0 7.9823619263
2979.7979798 -1787.87878788 -1800.0 7.81611778909
3080.80808081 -1787.87878788 -1800.0 7.72435099478
3181.81818182 -1787.87878788 -1800.0 7.55399442851
3282.82828283 -1787.87878788 -1800.0 7.44144507319
3383.83838384 -1787.87878788 -1800.0 7.47018569793
3484.84848485 -1787.87878788 -1800.0 7.30498056651
3585.85858586 -1787.87878788 -1800.0 7.22787138698
3686.86868687 -1787.87878788 -1800.0 7.18292145198
3787.87878788 -1787.87878788 -1800.0 7.01020894197
3888.88888889 -1787.87878788 -1800.0 6.99270591119
3989.8989899 -1787.87878788 -1800.0 6.93231621961
4090.90909091 -1787.87878788 -1800.0 6.75180244561
4191.91919192 -1787.87878788 -1800.0 6.7100145825
4292.92929293 -1787.87878788 -1800.0 6.58494061076
4393.93939394 -1787.87878788 -1800.0 6.64233027293
4494.94949495 -1787.87878788 -1800.0 6.51921517956
4595.95959596 -1787.87878788 -1800.0 6.6455424793
4696.96969697 -1787.87878788 -1800.0 6.40988500528
4797.97979798 -1787.87878788 -1800.0 6.34976050839
4898.98989899 -1787.87878788 -1800.0 6.15414195734
5000.0 -1787.87878788 -1800.0 6.19389821439
-5000.0 -1727.27272727 -1800.0 6.07041931909
-4898.98989899 -1727.27272727 -1800.0 6.24447200966
-4797.97979798 -1727.27272727 -1800.0 6.34228926371
-4696.96969697 -1727.27272727 -1800.0 6.32942402257
-4595.95959596 -1727.27272727 -1800.0 6.36590745277
-4494.94949495 -1727.27272727 -1800.0 6.42670085517
-4393.93939394 -1727.27272727 -1800.0 6.49903962447
-4292.92929293 -1727.27272727 -1800.0 6.73835029148
-4191.91919192 -1727.27272727 -1800.0 6.80140979968
-4090.90909091 -1727.27272727 -1800.0 6.58881859682
-3989.8989899 -1727.27272727 -1800.0 6.85374139591
-3888.88888889 -1727.27272727 -1800.0 6.85651560995
-3787.87878788 -1727.27272727 -1800.0 7.12624153706
-3686.86868687 -1727.27272727 -1800.0 7.15816154726
-3585.85858586 -1727.27272727 -1800.0 7.28350160812
-3484.84848485 -1727.27272727 -1800.0 7.20806764381
-3383.83838384 -1727.27272727 -1800.0 7.26624029006
-3282.82828283 -1727.27272727 -1800.0 7.626349496
-3181.81818182 -1727.27272727 -1800.0 7.53476794195
-3080.80808081 -1727.27272727 -1800.0 7.86772410109
-2979.7979798 -1727.27272727 -1800.0 7.85183201114
-2878.78787879 -1727.27272727 -1800.0 7.94885748416
-2777.77777778 -1727.27272727 -1800.0 8.11485842707
-2676.76767677 -1727.27272727 -1800.0 8.27453898192
-2575.75757576 -1727.27272727 -1800.0 8.51203920015
-2474.74747475 -1727.27272727 -1800.0 8.49053037353
-2373.73737374 -1727.27272727 -1800.0 8.61078195894
-2272.72727273 -1727.27272727 -1800.0 8.76445355308
-2171.71717172 -1727.27272727 -1800.0 8.83716430896
-2070.70707071 -1727.27272727 -1800.0 9.07881164359
-1969.6969697 -1727.27272727 -1800.0 9.30773941205
-1868.68686869 -1727.27272727 -1800.0 9.6391754437
-1767.67676768 -1727.27272727 -1800.0 9.60806203236
-1666.66666667 -1727.27272727 -1800.0 9.84435191314
-1565.65656566 -1727.27272727 -1800.0 10.2385865189
-1464.64646465 -1727.27272727 -1800.0 10.1088554744
-1363.63636364 -1727.27272727 -1800.0 10.3820663901
-1262.62626263 -1727.27272727 -1800.0 10.4767704055
-1161.61616162 -1727.27272727 -1800.0 10.555779573
-1060.60606061 -1727.27272727 -1800.0 10.7575334679
-959.595959596 -1727.27272727 -1800.0 10.7867994571
-858.585858586 -1727.27272727 -1800.0 10.9292558698
-757.575757576 -1727.27272727 -1800.0 11.1186733489
-656.565656566 -1727.27272727 -1800.0 11.1805220773
-555.555555556 -1727.27272727 -1800.0 11.3849799167
-454.545454545 -1727.27272727 -1800.0 11.3081061498
-353.535353535 -1727.27272727 -1800.0 11.3467415768
-252.525252525 -1727.27272727 -1800.0 11.5996774296
-151.515151515 -1727.27272727 -1800.0 11.632294665
-50.5050505051 -1727.27272727 -1800.0 11.4338657434
50.5050505051 -1727.27272727 -1800.0 11.675912333
151.515151515 -1727.27272727 -1800.0 11.5563430282
252.525252525 -1727.27272727 -1800.0 11.5611671708
353.535353535 -1727.27272727 -1800.0 11.3505564242
454.545454545 -1727.27272727 -1800.0 11.2894276106
555.555555556 -1727.27272727 -1800.0 11.3438703112
656.565656566 -1727.27272727 -1800.0 11.4687790797
757.575757576 -1727.27272727 -1800.0 11.1745748078
858.585858586 -1727.27272727 -1800.0 11.0374722235
959.595959596 -1727.27272727 -1800.0 10.9328548435
1060.60606061 -1727.27272727 -1800.0 10.5408400868
1161.61616162 -1727.27272727 -1800.0 10.701545616
1262.62626263 -1727.27272727 -1800.0 10.5700171102
1363.63636364 -1727.27272727 -1800.0 10.2994932894
1464.64646465 -1727.27272727 -1800.0 10.0230292398
1565.65656566 -1727.27272727 -1800.0 10.017924688
1666.66666667 -1727.27272727 -1800.0 9.96506484234
1767.67676768 -1727.27272727 -1800.0 9.60069269485
1868.68686869 -1727.27272727 -1800.0 9.48473421901
1969.6969697 -1727.27272727 -1800.0 9.3990889079
2070.70707071 -1727.27272727 -1800.0 9.09532333807
2171.71717172 -1727.27272727 -1800.0 9.10206268651
2272.72727273 -1727.27272727 -1800.0 8.83748101989
2373.73737374 -1727.27272727 -1800.0 8.68057939801
2474.74747475 -1727.27272727 -1800.0 8.62600592762
2575.75757576 -1727.27272727 -1800.0 8.41184705577
2676.76767677 -1727.27272727 -1800.0 8.25812495845
2777.77777778 -1727.27272727 -1800.0 7.9658367155
2878.78787879 -1727.27272727 -1800.0 7.88383463029
2979.7979798 -1727.27272727 -1800.0 7.8435446691
3080.80808081 -1727.27272727 -1800.0 7.77958812556
3181.81818182 -1727.27272727 -1800.0 7.60412858983
3282.82828283 -1727.27272727 -1800.0 7.60249263648
3383.83838384 -1727.27272727 -1800.0 7.30934807283
3484.84848485 -1727.27272727 -1800.0 7.39884188543
3585.85858586 -1727.27272727 -1800.0 7.24053248767
3686.86868687 -1727.27272727 -1800.0 7.17802193555
3787.87878788 -1727.27272727 -1800.0 7.14930953302
3888.88888889 -1727.27272727 -1800.0 7.01127407088
3989.8989899 -1727.27272727 -1800.0 6.89302575646
4090.90909091 -1727.27272727 -1800.0 6.8466518017
4191.91919192 -1727.27272727 -1800.0 6.64612667764
4292.92929293 -1727.27272727 -1800.0 6.63569501844
4393.93939394 -1727.27272727 -1800.0 6.71009269963
4494.94949495 -1727.27272727 -1800.0 6.60842378189
4595.95959596 -1727.27272727 -1800.0 6.45323787062
4696.96969697 -1727.27272727 -1800.0 6.46960765895
4797.97979798 -1727.27272727 -1800.0 6.35201630349
4898.98989899 -1727.27272727 -1800.0 6.20516910041
5000.0 -1727.27272727 -1800.0 6.03712393146
-5000.0 -1666.66666667 -1800.0 6.25500081368
-4898.98989899 -1666.66666667 -1800.0 6.17557719898
-4797.97979798 -1666.66666667 -1800.0 6.18922309029
-4696.96969697 -1666.66666667 -1800.0 6.33016271917
-4595.95959596 -1666.66666667 -1800.0 6.35577311712
-4494.94949495 -1666.66666667 -1800.0 6.575133686
-4393.93939394 -1666.66666667 -1800.0 6.61858198948
-4292.92929293 -1666.66666667 -1800.0 6.83862556391
-4191.91919192 -1666.66666667 -1800.0 6.66986065931
-4090.90909091 -1666.66666667 -1800.0 6.82503014498
-3989.8989899 -1666.66666667 -1800.0 6.89592781268
-3888.88888889 -1666.66666667 -1800.0 7.08955875241
-3787.87878788 -1666.66666667 -1800.0 6.97157718222
-3686.86868687 -1666.66666667 -1800.0 7.23270549722
-3585.85858586 -1666.66666667 -1800.0 7.09962001978
-3484.84848485 -1666.66666667 -1800.0 7.26762430576
-3383.83838384 -1666.66666667 -1800.0 7.51975270929
-3282.82828283 -1666.66666667 -1800.0 7.47290462721
-3181.81818182 -1666.66666667 -1800.0 7.6725297861
-3080.80808081 -1666.66666667 -1800.0 7.71992854245
-2979.7979798 -1666.66666667 -1800.0 7.97104980256
-2878.78787879 -1666.66666667 -1800.0 7.83297498447
-2777.77777778 -1666.66666667 -1800.0 8.06130822287
-2676.76767677 -1666.66666667 -1800.0 8.21129058301
-2575.75757576 -1666.66666667 -1800.0 8.66662537747
-2474.74747475 -1666.66666667 -1800.0 8.5837335241
-2373.73737374 -1666.66666667 -1800.0 8.79956592077
-2272.72727273 -1666.66666667 -1800.0 8.91835262005
-2171.71717172 -1666.66666667 -1800.0 9.26540601144
-2070.70707071 -1666.66666667 -1800.0 9.22464359064
-1969.6969697 -1666.66666667 -1800.0 9.61738652305
-1868.68686869 -1666.66666667 -1800.0 9.61449884546
-1767.67676768 -1666.66666667 -1800.0 9.83838745896
-1666.66666667 -1666.66666667 -1800.0 10.0216737216
-1565.65656566 -1666.66666667 -1800.0 10.0866740602
-1464.64646465 -1666.66666667 -1800.0 10.2596118621
-1363.63636364 -1666.66666667 -1800.0 10.4567726048
-1262.62626263 -1666.66666667 -1800.0 10.8805892877
-1161.61616162 -1666.66666667 -1800.0 10.7053684429
-1060.60606061 -1666.66666667 -1800.0 10.8541452247
-959.595959596 -1666.66666667 -1800.0 11.1003118306
-858.585858586 -1666.66666667 -1800.0 11.2769810306
-757.575757576 -1666.66666667 -1800.0 11.3832116158
-656.565656566 -1666.66666667 -1800.0 11.5332287715
-555.555555556 -1666.66666667 -1800.0 11.497273994
-454.545454545 -1666.66666667 -1800.0 11.5651099777
-353.535353535 -1666.66666667 -1800.0 11.7286642857
-252.525252525 -1666.66666667 -1800.0 11.7175994151
-151.515151515 -1666.66666667 -1800.0 11.8300587347
-50.5050505051 -1666.66666667 -1800.0 11.6950751433
50.5050505051 -1666.66666667 -1800.0 11.9667549582
151.515151515 -1666.66666667 -1800.0 11.9106235364
252.525252525 -1666.66666667 -1800.0 11.7363012913
353.535353535 -1666.66666667 -1800.0 11.5586186667
454.545454545 -1666.66666667 -1800.0 11.4915799253
555.555555556 -1666.66666667 -1800.0 11.2976066962
656.565656566 -1666.66666667 -1800.0 11.5884263173
757.575757576 -1666.66666667 -1800.0 11.3703074653
858.585858586 -1666.66666667 -1800.0 11.1312626534
959.595959596 -1666.66666667 -1800.0 11.1272765522
1060.60606061 -1666.66666667 -1800.0 10.8968419452
1161.61616162 -1666.66666667 -1800.0 10.7175507811
1262.62626263 -1666.66666667 -1800.0 10.7270594129
1363.63636364 -1666.66666667 -1800.0 10.5229788479
1464.64646465 -1666.66666667 -1800.0 10.3843655544
1565.65656566 -1666.66666667 -1800.0 10.0044205052
1666.66666667 -1666.66666667 -1800.0 10.0529719328
1767.67676768 -1666.66666667 -1800.0 9.99954450055
1868.68686869 -1666.66666667 -1800.0 9.46645147623
1969.6969697 -1666.66666667 -1800.0 9.67314886281
2070.70707071 -1666.66666667 -1800.0 9.31527122864
2171.71717172 -1666.66666667 -1800.0 9.08651335763
2272.72727273 -1666.66666667 -1800.0 8.82678166328
2373.73737374 -1666.66666667 -1800.0 8.75860872972
2474.74747475 -1666.66666667 -1800.0 8.62112047913
2575.75757576 -1666.66666667 -1800.0 8.71031906296
2676.76767677 -1666.66666667 -1800.0 8.19480232995
2777.77777778 -1666.66666667 -1800.0 8.26302318834
2878.78787879 -1666.66666667 -1800.0 8.0018942135
2979.7979798 -1666.66666667 -1800.0 7.89428747146
3080.80808081 -1666.66666667 -1800.0 7.88731551695
3181.81818182 -1666.66666667 -1800.0 7.71278757139
3282.82828283 -1666.66666667 -1800.0 7.6994690872
3383.83838384 -1666.66666667 -1800.0 7.31022483119
3484.84848485 -1666.66666667 -1800.0 7.4020972502
3585.85858586 -1666.66666667 -1800.0 7.17371052634
3686.86868687 -1666.66666667 -1800.0 7.25775787563
3787.87878788 -1666.66666667 -1800.0 6.93473579358
3888.88888889 -1666.66666667 -1800.0 7.01410684949
3989.8989899 -1666.66666667 -1800.0 6.86807057538
4090.90909091 -1666.66666667 -1800.0 6.68115045135
4191.91919192 -1666.66666667 -1800.0 6.69341523173
4292.92929293 -1666.66666667 -1800.0 6.69658424828
4393.93939394 -1666.66666667 -1800.0 6.5212593687
4494.94949495 -1666.66666667 -1800.0 6.65816173255
4595.95959596 -1666.66666667 -1800.0 6.37304827895
4696.96969697 -1666.66666667 -1800.0 6.40858964253
4797.97979798 -1666.66666667 -1800.0 6.3585485938
4898.98989899 -1666.66666667 -1800.0 6.37279199328
5000.0 -1666.66666667 -1800.0 6.27790109952
-5000.0 -1606.06060606 -1800.0 6.36799420249
-4898.98989899 -1606.06060606 -1800.0 6.39395289244
-4797.97979798 -1606.06060606 -1800.0 6.42557562164
-4696.96969697 -1606.06060606 -1800.0 6.50292132964
-4595.95959596 -1606.06060606 -1800.0 6.53722599004
-4494.94949495 -1606.06060606 -1800.0 6.40993681508
-4393.93939394 -1606.06060606 -1800.0 6.72812888349
-4292.92929293 -1606.06060606 -1800.0 6.68408621246
-4191.91919192 -1606.06060606 -1800.0 6.66852290934
-4090.90909091 -1606.06060606 -1800.0 6.96419399095
-3989.8989899 -1606.06060606 -1800.0 6.83270752141
-3888.88888889 -1606.06060606 -1800.0 6.88533899947
-3787.87878788 -1606.06060606 -1800.0 7.03104073696
-3686.86868687 -1606.06060606 -1800.0 7.06169733232
-3585.85858586 -1606.06060606 -1800.0 7.24624150055
-3484.84848485 -1606.06060606 -1800.0 7.30054443935
-3383.83838384 -1606.06060606 -1800.0 7.54057491091
-3282.82828283 -1606.06060606 -1800.0 7.75813650315
-3181.81818182 -1606.06060606 -1800.0 7.68202852694
-3080.80808081 -1606.06060606 -1800.0 7.92336297102
-2979.7979798 -1606.06060606 -1800.0 7.97916617013
-2878.78787879 -1606.06060606 -1800.0 7.95751882206
-2777.77777778 -1606.06060606 -1800.0 8.31762164946
-2676.76767677 -1606.06060606 -1800.0 8.49944258301
-2575.75757576 -1606.06060606 -1800.0 8.69925815961
-2474.74747475 -1606.06060606 -1800.0 8.74766329439
-2373.73737374 -1606.06060606 -1800.0 8.96464056075
-2272.72727273 -1606.06060606 -1800.0 9.01198184815
-2171.71717172 -1606.06060606 -1800.0 9.08618390833
-2070.70707071 -1606.06060606 -1800.0 9.27939160294
-1969.6969697 -1606.06060606 -1800.0 9.70553299201
-1868.68686869 -1606.06060606 -1800.0 9.64111515449
-1767.67676768 -1606.06060606 -1800.0 9.71025641181
-1666.66666667 -1606.06060606 -1800.0 9.85936004506
-1565.65656566 -1606.06060606 -1800.0 10.4169901951
-1464.64646465 -1606.06060606 -1800.0 10.517219648
-1363.63636364 -1606.06060606 -1800.0 10.8060587845
-1262.62626263 -1606.06060606 -1800.0 10.8391992022
-1161.61616162 -1606.06060606 -1800.0 10.9087101171
-1060.60606061 -1606.06060606 -1800.0 11.1953436825
-959.595959596 -1606.06060606 -1800.0 11.2807999459
-858.585858586 -1606.06060606 -1800.0 11.2832712914
-757.575757576 -1606.06060606 -1800.0 11.7254256781
-656.565656566 -1606.06060606 -1800.0 11.5203377697
-555.555555556 -1606.06060606 -1800.0 11.7810445865
-454.545454545 -1606.06060606 -1800.0 11.7532902413
-353.535353535 -1606.06060606 -1800.0 11.9305966846
-252.525252525 -1606.06060606 -1800.0 11.8953417414
-151.515151515 -1606.06060606 -1800.0 11.9874089467
-50.5050505051 -1606.06060606 -1800.0 12.029603533
50.5050505051 -1606.06060606 -1800.0 11.8867183241
151.515151515 -1606.06060606 -1800.0 11.9950332779
252.525252525 -1606.06060606 -1800.0 11.8958489055
353.535353535 -1606.06060606 -1800.0 12.0527039871
454.545454545 -1606.06060606 -1800.0 11.7225362885
555.555555556 -1606.06060606 -1800.0 11.8179864798
656.565656566 -1606.06060606 -1800.0 11.4970404392
757.575757576 -1606.06060606 -1800.0 11.7147615066
858.585858586 -1606.06060606 -1800.0 11.4831090746
959.595959596 -1606.06060606 -1800.0 11.3477870251
